date,RSV Detections,RSV Tests,Surveillance Year,Week ending Code ,temp_c,vapor_pressure_hpa
2018-01-13,4454,39332,1718,1802,2.076889199761664,5.29997269938832
2018-01-20,4434,38484,1718,1803,0.1657608976679249,4.229497811594592
2018-01-27,4750,41755,1718,1804,3.695712925555184,5.327508355476665
2018-02-03,4731,42558,1718,1805,1.415932552452053,4.242681297539125
2018-02-10,4414,42373,1718,1806,0.9565443677213232,4.673290268582951
2018-02-17,4049,39439,1718,1807,4.709222613931705,6.1588305369162
2018-02-24,3329,34607,1718,1808,5.525076935012542,6.961489980780469
2018-03-03,2837,29824,1718,1809,6.680549258037923,6.320602377703447
2018-03-10,2217,26122,1718,1810,4.558621225462268,5.26895658390006
2018-03-17,1882,23787,1718,1811,5.518755793593573,5.594639866044645
2018-03-24,1543,21641,1718,1812,6.583415688696727,6.071470346850043
2018-03-31,1298,20351,1718,1813,8.66331689272503,7.38651202952199
2018-04-07,1025,18840,1718,1814,6.879275773195877,6.233796789983611
2018-04-14,806,17379,1718,1815,10.19217217580821,7.628041476202909
2018-04-21,596,15326,1718,1816,9.884225785760105,6.858491616157735
2018-04-28,476,14435,1718,1817,13.89164974162532,9.37784136561116
2018-05-05,357,12688,1718,1818,17.55434872217642,11.742806878239255
2018-05-12,267,11205,1718,1819,18.578554688506014,12.887222437124125
2018-05-19,233,9896,1718,1820,19.295331651045423,15.459904084844895
2018-05-26,141,9223,1718,1821,21.265328561796583,16.834995853396016
2018-06-02,139,8400,1718,1822,22.166580411437444,17.90060082227858
2018-06-09,138,7979,1718,1823,21.78882301611744,16.110953957655237
2018-06-16,109,7431,1718,1824,22.810737961868547,17.45600852876018
2018-06-23,111,7084,1718,1825,23.120086275927985,19.311851363168028
2018-06-30,99,6415,1718,1826,24.426241061783013,19.927078647507454
2018-07-07,95,5939,1819,1827,25.14340865074241,20.261298852880422
2018-07-14,80,6076,1819,1828,25.33584303223813,20.56976532030716
2018-07-21,99,5950,1819,1829,24.736159214267254,20.44773058739178
2018-07-28,109,5810,1819,1830,24.479906758705955,20.38032708796424
2018-08-04,104,5482,1819,1831,24.35488439157526,20.55941759186709
2018-08-11,106,5935,1819,1832,25.00554111439969,21.19550757233178
2018-08-18,114,6113,1819,1833,24.124244611735588,21.20902540778767
2018-08-25,150,6633,1819,1834,22.593177065854352,18.767338875166857
2018-09-01,196,7304,1819,1835,23.606738710922425,19.84079735238489
2018-09-08,172,7824,1819,1836,22.428737768827617,19.21408031101553
2018-09-15,259,9334,1819,1837,21.809809036836064,18.33375522196493
2018-09-22,298,10214,1819,1838,20.666266287736608,16.9462096546196
2018-09-29,339,11699,1819,1839,17.5795223432608,14.361613187761767
2018-10-06,444,12946,1819,1840,17.880619574204218,15.620822530957437
2018-10-13,646,13688,1819,1841,14.10141638666322,12.29495981261292
2018-10-20,780,14941,1819,1842,11.28284936012746,8.743969942157186
2018-10-27,962,15975,1819,1843,10.751291371234034,9.030587815181429
2018-11-03,1263,17228,1819,1844,10.845444793502416,9.290948435853904
2018-11-10,1496,17543,1819,1845,6.8095818275684055,6.984746889276061
2018-11-17,1852,18473,1819,1846,3.109067370928486,5.348835961787127
2018-11-24,2204,18627,1819,1847,4.49443594199891,6.0122466294700265
2018-12-01,2594,20591,1819,1848,4.506249514789224,6.279776126425921
2018-12-08,2891,20630,1819,1849,0.8595221526327997,4.689627515823921
2018-12-15,3431,23531,1819,1850,3.194121902694881,5.592707864313456
2018-12-22,4221,26408,1819,1851,4.404123790903478,6.028509029910596
2018-12-29,4588,28533,1819,1852,2.727975974732046,5.601769657431939
2019-01-05,4834,30369,1819,1901,3.222321050794885,6.012624672979581
2019-01-12,4024,28697,1819,1902,1.8190242896188955,4.854490436766413
2019-01-19,3833,28030,1819,1903,0.3487331760068463,4.794297263407055
2019-01-26,3771,30833,1819,1904,-0.8349258436256524,3.908684870085168
2019-02-02,3679,31152,1819,1905,-1.1165329883570505,3.814098157687321
2019-02-09,3575,33791,1819,1906,1.5186684241813342,4.907838101049287
2019-02-16,3152,31093,1819,1907,1.9647471362892543,4.99686473692635
2019-02-23,2944,31764,1819,1908,1.155813953488372,4.870100360708631
2019-03-02,2556,31823,1819,1909,0.92228417312829,4.472314718440956
2019-03-09,2244,32047,1819,1910,0.9838335802084146,4.36147140814582
2019-03-16,2083,32836,1819,1911,6.7496060740008845,6.300910554559392
2019-03-23,1772,31181,1819,1912,7.293690199120766,6.243092419197956
2019-03-30,1452,27985,1819,1913,9.18973490236648,7.049153042433749
2019-04-06,1016,24167,1819,1914,10.440384467315145,7.927162948126198
2019-04-13,761,21059,1819,1915,12.225078758456853,9.214067836363103
2019-04-20,643,19640,1819,1916,13.692023094449048,9.721474281774151
2019-04-27,506,18030,1819,1917,14.604132167453376,10.146471777192854
2019-05-04,371,16015,1819,1918,14.60867065435982,11.366941311467093
2019-05-11,268,14181,1819,1919,15.264222330821264,11.705360523018784
2019-05-18,215,13398,1819,1920,17.218177609752335,12.616865300102653
2019-05-25,212,12380,1819,1921,18.254682015279787,13.972812543757891
2019-06-01,178,11460,1819,1922,20.169906455592105,15.560738836695544
2019-06-08,105,9474,1819,1923,21.105153630205788,15.796294366196529
2019-06-15,96,8588,1819,1924,20.682894770621004,14.790223870490356
2019-06-22,99,8123,1819,1925,21.791091635520043,17.518827163685778
2019-06-29,94,7594,1819,1926,23.9181980029414,18.68324542052976
2019-07-06,138,7653,1920,1927,24.68524577393472,20.58812632882112
2019-07-13,131,7830,1920,1928,25.14098207811044,20.326941808060635
2019-07-20,130,7322,1920,1929,26.099598434925863,21.83050974342705
2019-07-27,93,6891,1920,1930,24.06760153493523,18.545019183603173
2019-08-03,122,6956,1920,1931,24.74486482307157,20.01227855817909
2019-08-10,111,7147,1920,1932,24.463880073277085,20.02879040218228
2019-08-17,150,7365,1920,1933,24.32291305360702,19.94779126520444
2019-08-24,175,7482,1920,1934,23.650737113402062,19.18486918049256
2019-08-31,175,8609,1920,1935,22.383804779848244,17.594715483181222
2019-09-07,213,9640,1920,1936,22.73197994469284,18.179471713160737
2019-09-14,231,11196,1920,1937,22.11172704035528,17.887076820494816
2019-09-21,270,11746,1920,1938,21.06522703246268,16.28894229289496
2019-09-28,368,12984,1920,1939,19.98679992750058,15.578451350766336
2019-10-05,608,15146,1920,1940,17.511203116132695,13.597144742095605
2019-10-12,596,16696,1920,1941,13.68121301392873,9.985613806814008
2019-10-19,754,17689,1920,1942,12.799560689459131,9.586455035405749
2019-10-26,1154,17824,1920,1943,11.724122310305775,9.113417850872413
2019-11-02,1490,19126,1920,1944,7.448191260744986,6.901349692229352
2019-11-09,2008,21507,1920,1945,6.875623588585506,6.370235312337453
2019-11-16,2719,22704,1920,1946,3.549164172943968,5.04973730134591
2019-11-23,3407,25354,1920,1947,6.519104693513807,7.013322667181311
2019-11-30,4251,25058,1920,1948,5.149326341476078,6.31642013888342
2019-12-07,4764,28898,1920,1949,3.952034665631872,5.783609050606448
2019-12-14,4770,30144,1920,1950,3.2782001088957453,5.757155254550502
2019-12-21,5614,34861,1920,1951,1.0665595103384424,4.500241924811439
2019-12-28,6147,38488,1920,1952,5.357495992139421,6.901060097694347
2020-01-04,6325,40434,1920,2001,3.873036364454266,5.69948361338015
2020-01-11,4923,37605,1920,2002,3.5726756291288586,5.280504688971355
2020-01-18,4529,37303,1920,2003,2.1613130337535584,5.079691489287444
2020-01-25,4219,39374,1920,2004,1.4985790769074625,4.851932256514148
2020-02-01,3866,41456,1920,2005,3.440876984227449,5.587311065140847
2020-02-08,3525,41746,1920,2006,2.9363443037974686,5.28572643877364
2020-02-15,3107,40751,1920,2007,2.057750259565955,4.927218341115931
2020-02-22,2608,37952,1920,2008,2.6181795138272794,4.688121507713969
2020-02-29,2307,37897,1920,2009,4.111354142933091,5.109365622079923
2020-03-07,2132,40119,1920,2010,7.528286121866722,6.161232553840584
2020-03-14,2069,49351,1920,2011,8.751453951863944,7.617332516035216
2020-03-21,1799,54868,1920,2012,8.314569670574532,7.73366555086309
2020-03-28,897,35781,1920,2013,10.52399167449298,8.814672315008778
2020-04-04,334,23185,1920,2014,9.577019629808794,7.522408166413449
2020-04-11,141,15139,1920,2015,11.98959070880982,8.31535436695272
2020-04-18,82,11978,1920,2016,8.848811969063016,6.643924718746124
2020-04-25,53,10414,1920,2017,12.982021017362168,8.897420266373455
2020-05-02,40,8823,1920,2018,15.790888176601356,10.382576104420584
2020-05-09,19,7597,1920,2019,13.290836188300975,8.271357162478212
2020-05-16,14,7129,1920,2020,15.596707198692076,10.917741128569642
2020-05-23,13,6632,1920,2021,17.904549770330263,13.534856970767889
2020-05-30,14,5623,1920,2022,20.80224814150218,15.925788512053131
2020-06-06,9,5563,1920,2023,22.38378212347701,16.22432130585785
2020-06-13,14,5432,1920,2024,21.60255194855108,14.790528917525169
2020-06-20,24,5209,1920,2025,22.19571821429489,16.494854333647222
2020-06-27,8,5193,1920,2026,23.93886243726676,18.968905369379897
